customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,CustomerFeedback,feedback_length,feedback_word_count,has_negative_keywords,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic
4760-XOHVN,0,1,1,1.0,1,0,19.45,19.45,4912,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,"I recently signed up for this service but unfortunately had to cancel after just one month. While the monthly charges were reasonable at $19.45, I was disappointed to find out that internet service was Not included. As someone who relies heavily on internet access, this was a deal-breaker for me. Additionally, having to mail a check for payment was inconvenient and outdated. I would suggest offering more flexible payment options and including internet service in the future to attract and retain customers.",510,82,0,0.0039596905537459285,9.725,1,0,1,0,1,0
6576-FBXOJ,0,1,0,17.0,0,0,54.6,934.8,4677,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,I have been a customer with this DSL internet service provider for 17 months Now and I am very satisfied with the service. The monthly charges are reasonable at $54.6 and I appreciate the convenience of paying with electronic check. I have Not experienced any issues with the service and have Not had any reason to consider switching providers. I would recommend this service to others looking for reliable and affordable internet service.,439,73,1,0.011674150096215523,51.93333333333333,0,0,5,1,0,0
1395-OFUWC,0,1,1,43.0,0,0,29.3,1224.05,9542,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,"I have been a customer with this DSL provider for over three and a half years Now and I have been very satisfied with the service. The monthly charges are affordable at $29.3 and the automatic payment method makes it convenient for me to pay my bill on time. The internet service has been reliable and I have experienced No issues with connectivity. Overall, I am happy with my experience and have No complaints.",412,74,1,0.003070635086983861,27.81931818181818,0,0,2,0,1,0
5843-TTHGI,0,0,0,18.0,1,1,50.0,,3310,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,"I have been a customer with this company for 18 months Now and I am very satisfied with the service. The monthly charges are reasonable at $50.00 for DSL internet. I appreciate the flexibility of the month-to-month contract as it allows me to make changes as needed. I prefer to pay by mailing a check and have had No issues with the payment process. Overall, I have had a positive experience and have Not experienced any reason to consider churning.",450,80,1,0.015105740181268883,,0,0,3,1,1,0
9575-IWCAZ,0,1,0,29.0,1,0,25.1,171.0,752,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,"I have been a customer with this company for 6 months Now and I have Not experienced any issues with their service. I am on a one year contract with a monthly charge of $25.1 which I find to be reasonable. Even though I do Not have internet service with this company, I have been satisfied with the payment method of mailing a check. Overall, I am happy with my experience so far and have No plans to switch providers.",418,80,1,0.03337765957446809,5.7,0,0,1,0,0,0
5315-CKEQK,1,1,1,28.0,1,1,51.0,1381.8,9544,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,"I have been a customer with this company for 28 months Now and I have been very satisfied with the service. The DSL internet service has been reliable and the monthly charges of $51.0 are reasonable. I appreciate being able to pay with electronic check, as it is convenient for me. I have had No issues with my service and have No plans to churn. Overall, I am happy with my experience as a customer.",400,75,1,0.005343671416596815,47.648275862068964,0,0,2,0,0,1
1254-IZEYF,1,0,0,31.0,1,1,99.95,3186.65,9164,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1,"I was a customer with this company for 31 months on a month-to-month contract with monthly charges of $99.95 for fiber optic internet service. I ultimately decided to churn because I found a better deal with aNother provider. Overall, the service was reliable and the speeds were good, but I felt that the price was a bit too high compared to competitors. I also appreciated the convenience of paying with electronic check. Overall, I had a positive experience with this company but ultimately decided to switch providers for cost savings.",539,90,0,0.010906809253601048,99.5828125,0,0,5,0,1,1
4129-LYCOI,0,0,1,67.0,1,1,104.0,7039.05,8163,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0,"I have been a loyal customer with this company for over 5 years Now, and I have been very satisfied with the service. The fiber optic internet service has been reliable and fast, and the monthly charges are reasonable at $104.0. I appreciate the convenience of paying with electronic check. Overall, I have had a positive experience and have No complaints.",356,61,0,0.012740414063457063,103.51544117647059,0,1,6,1,0,1
6088-BXMRG,0,1,1,32.0,1,1,98.85,3089.6,7098,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,"I have been a customer with this service provider for over 2 and a half years Now and I have been very satisfied with the fiber optic internet service. The speeds are consistently fast and reliable, which is important for me as I work from home. The monthly charges are reasonable at $98.85 and I appreciate the convenience of being able to pay with an electronic check. Overall, I have had No issues with the service and would recommend it to others.",451,82,1,0.013926458157227387,93.62424242424242,0,0,5,0,1,1
4121-AGSIN,0,1,1,58.0,1,1,24.5,1497.9,4819,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,"I have been a customer with this company for 58 months Now and I have been very satisfied with the service. The automatic payment method makes it convenient for me to pay my monthly bill on time. Even though I do Not have internet service with them, I have found the monthly charges of $24.5 to be very reasonable. Overall, I have had No complaints and have No intention of churning anytime soon.",396,73,0,0.005084042332434115,25.38813559322034,0,0,1,0,0,0
1371-DWPAZ,0,1,1,0.0,0,0,56.05,,9833,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,"""I recently signed up for the two year DSL internet service with a monthly charge of $56.05. The automatic credit card payment method makes it convenient for me to pay my bills on time. Even though I have only been a customer for a few months, I am satisfied with the service so far and have Not experienced any issues. I look forward to continuing with this provider for the remainder of my contract.""",402,74,1,0.005700193226889047,,1,0,6,1,0,0
1169-SAOCL,0,0,0,49.0,1,1,106.65,5168.1,531,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,0,"I have been a customer with this company for almost four years Now and I have been extremely satisfied with the service they provide. The fiber optic internet service is fast and reliable, and I have never experienced any downtime or issues with my connection. The automatic bank transfer payment method is convenient and hassle-free. Although the monthly charges are on the higher side at $106.65, I believe it is worth it for the quality of service that I receive. Overall, I have No complaints and would highly recommend this company to others.",547,93,1,0.20084745762711864,103.36200000000001,0,0,6,1,0,0
