customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerFeedback,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic,feedback_length,has_negative_keywords
2592-YKDIF,0,0,0,1.0,1,0,20.35,20.35,7181,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,"I have been a customer with this company for just one month Now, and so far I am satisfied with the service. The monthly charges are reasonable at $20.35 and the option for a month-to-month contract works well for me. However, I do Not have internet service with this company, so I canNot speak to the quality of that aspect. I appreciate the convenience of being able to pay my bill via mailed check. Overall, I have had a positive experience with this company and would recommend it to others.",0.002833867149422086,10.175,1,0,1,0,1,0,495,0
0036-IHMOT,0,1,1,55.0,1,1,103.7,5656.75,9529,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,"I have been a customer with this company for 55 months Now and I must say I am extremely satisfied with the service. The fiber optic internet service has been reliable and fast, with No issues of downtime or slow speeds. The automatic bank transfer payment method makes it convenient for me to pay my monthly bill without any hassle. The monthly charges of $103.7 are reasonable for the quality of service I am receiving. Overall, I have No complaints and would highly recommend this company to others.",0.010882568999895058,101.01339285714286,0,0,7,1,0,0,502,1
6504-VBLFL,0,1,0,55.0,1,0,58.6,3068.6,7190,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,"I have been a loyal customer of this DSL internet service provider for over four and a half years Now. I have Not experienced any issues with my service and have been satisfied with the consistent speeds and reliability. The monthly charges are reasonable at $58.6 and I appreciate the convenience of paying with electronic check. Overall, I am happy with my internet service and have No plans to switch providers.",0.008150208623087622,54.79642857142857,0,0,5,1,0,0,414,1
9715-WZCLW,0,1,1,71.0,1,1,97.2,6910.3,6294,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,"I have been a customer with this company for over 5 years Now and have been very satisfied with the service. The fiber optic internet service has been reliable and fast, and the monthly charges are reasonable for the quality of service provided. I appreciate the convenience of paying with electronic check and have had No issues with billing or payment processing. Overall, I have No complaints and would highly recommend this company to others.",0.01544327931363203,95.97638888888889,0,1,5,1,0,1,446,1
7105-MXJLL,1,1,0,26.0,1,0,60.7,1597.4,331,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,"I have been a customer with this company for 26 months Now and have been satisfied with the service overall. The DSL internet service has been reliable and the monthly charges of $60.7 are reasonable. I appreciate being able to pay by mailed check, as it is convenient for me. I have Not experienced any issues that would make me want to switch providers, so I am happy to say that I have Not churned.",0.18338368580060424,59.162962962962965,0,0,4,1,0,0,401,1
4291-HPAXL,0,0,1,1.0,1,0,19.85,19.85,5264,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,"I have been a customer with this company for only one month, but so far I am satisfied with the service. I appreciate the affordable monthly charges and the flexibility of the month-to-month contract. However, I would like to see more payment options available as I prefer to pay with a mailed check. Overall, I have had a positive experience with this company and would recommend it to others.",0.0037708966565349546,9.925,1,0,1,0,1,0,394,0
7109-MFBYV,0,0,0,26.0,1,0,45.45,,8042,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this company for 26 months Now and have been very satisfied with the service. The monthly charges are reasonable at $45.45 for DSL internet service. I appreciate the convenience of the electronic check payment method and have had No issues with billing. Overall, I have No complaints and am happy to continue with this month-to-month contract.",0.005651579209151953,,0,0,2,0,1,0,371,1
6784-XYJAE,0,0,0,36.0,1,0,55.8,,2474,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,"I have been a customer with this company for three years Now and I have been very satisfied with the service. The internet speed has been consistent and reliable, and the monthly charges are affordable at $55.8. I appreciate being able to pay with electronic check, as it is convenient and hassle-free. Overall, I have had a positive experience with this company and would recommend them to others.",0.022554567502021016,,0,0,3,1,0,0,398,0
9692-TUSXH,0,0,0,18.0,1,1,96.05,1740.7,9654,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I recently decided to cancel my service with this company after being a customer for 18 months. While the fiber optic internet service was fast and reliable, I found that the monthly charges of $96.05 were a bit too high for my budget. I also prefer to have more flexibility with my contract, so I opted for a month-to-month agreement. However, I found that the payment method of electronic check was Not as convenient for me as I had hoped. Overall, while the service itself was good, I ultimately decided to switch to a different provider that offered more affordable pricing and payment options.",0.009949243836751605,91.61578947368422,0,0,5,1,1,1,598,0
1661-CZBAU,0,0,0,48.0,1,1,70.95,3629.2,249,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,"I have been a customer with this DSL internet provider for 48 months Now and I have never experienced any issues with their service. The automatic bank transfer for payment makes it convenient for me to keep up with my monthly charges of $70.95. Overall, I am satisfied with the reliability of their service and have No complaints.",0.2849397590361446,74.06530612244897,0,0,5,1,0,0,331,1
9554-DFKIC,0,1,1,30.0,1,1,54.45,1588.7,6815,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"I have been a customer with this internet provider for 30 months Now and have been on a month-to-month contract with them. I have been satisfied with the DSL internet service they provide for a monthly charge of $54.45. The automatic bank transfer payment method makes it convenient for me to pay my bills on time. Overall, I have had a positive experience with this provider and have Not experienced any issues that would make me consider churning.",0.007989728539985327,51.248387096774195,0,0,3,1,1,0,449,1
2379-GYFLQ,0,0,0,46.0,1,1,94.9,4422.95,8223,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,"I have been a loyal customer of this company for almost four years Now, and I have been extremely satisfied with the service. The fiber optic internet is incredibly fast and reliable, and I have never experienced any interruptions in my service. The automatic credit card payment option is convenient and hassle-free, making it easy for me to stay on top of my monthly bills. Although the monthly charges are a bit on the higher side, I believe the quality of service I receive is well worth the cost. Overall, I have No complaints and would highly recommend this company to others.",0.011540800194576189,94.10531914893616,0,0,5,1,0,0,582,0
